,customer_id,name,dob,phone,address
971,cus31723312,Nasim Wijaya,1985-05-30,+62-60-311-3979,"Jalan Gardujati No. 7
Surakarta, Nusa Tenggara Barat 96747"
972,cus35866336,Diah Prakasa,2000-11-30,+62 (0012) 916-7968,"Jl. Peta No. 996
Purwokerto, Nusa Tenggara Timur 73234"
973,cus62519144,Catur Uwais,1995-10-05,(043) 440 3689,"Jl. PHH. Mustofa No. 5
Padangpanjang, LA 10311"
974,cus23884786,Purwanto Dabukke,1988-01-27,+62 (029) 007 6759,"Gang H.J Maemunah No. 3
Surakarta, Maluku Utara 44593"
975,cus59447177,Zamira Zulkarnain,1996-02-07,+62-0777-038-3663,"Jl. Ahmad Dahlan No. 5
Bontang, JB 35345"
976,cus24813921,Laila Dongoran,1986-12-04,+62 (000) 790 9858,"Jalan Joyoboyo No. 48
Bandar Lampung, Jawa Timur 70031"
977,cus72817186,Anastasia Hutasoit,1995-08-04,081 421 3378,"Gang Jend. Sudirman No. 40
Parepare, AC 92318"
978,cus27243459,"Dr. Asirwada Rahmawati, S.H.",1985-07-22,+62-516-925-8772,"Gang Otto Iskandardinata No. 51
Palangkaraya, KS 18635"
979,cus65098943,"Asirwanda Sihombing, S.Gz",1998-10-06,081 264 0173,"Jalan M.T Haryono No. 35
Pekanbaru, RI 06217"
980,cus85790759,Jaswadi Wijayanti,1997-01-01,+62 (049) 780-1378,"Jalan Cikutra Timur No. 16
Denpasar, SU 96425"
981,cus12237340,dr. Bagus Pradipta,1994-07-10,+62-0051-455-3763,"Gang Jamika No. 4
Ternate, JA 85840"
982,cus02132693,"H. Oskar Hidayat, M.Ak",1984-09-05,(008) 688 9030,"Gg. Monginsidi No. 6
Serang, Bali 50317"
983,cus22396297,Yoga Melani,1983-01-02,+62 (0465) 323 2390,"Gang S. Parman No. 4
Pariaman, JT 72563"
984,cus34120408,Sutan Kayun Sihombing,1980-09-17,(0013) 014-1547,"Gg. Kiaracondong No. 03
Pasuruan, Sumatera Utara 86397"
985,cus92188983,"Betania Siregar, S.Gz",1987-12-02,+62 (24) 085 8590,"Gg. Moch. Toha No. 9
Blitar, Papua Barat 16534"
986,cus43703890,"Drs. Asmuni Marbun, M.Farm",1994-03-22,+62 (367) 986-7339,"Jl. Pasteur No. 351
Lhokseumawe, SG 28109"
987,cus02428321,Lili Pratama,1988-02-17,+62-009-996-7572,"Jl. Pacuan Kuda No. 95
Ternate, Maluku Utara 26592"
988,cus33194189,Tania Marpaung,1983-03-04,+62 (053) 951 8415,"Gg. Astana Anyar No. 17
Depok, BB 14923"
989,cus11279082,Aslijan Simanjuntak,1986-10-04,+62-0757-181-9095,"Jl. Ciumbuleuit No. 616
Manado, Kalimantan Tengah 09156"
990,cus88463186,Drs. Carub Yuliarti,2000-06-23,+62-022-236-1668,"Jalan Gegerkalong Hilir No. 93
Batu, JT 77832"
991,cus31716338,Jelita Nugroho,1990-11-07,+62 (081) 662-7450,"Jalan Pelajar Pejuang No. 23
Serang, Sumatera Utara 04215"
992,cus23388987,"Utama Sihombing, M.Kom.",1982-12-07,0800126349,"Gang Rajawali Barat No. 65
Kota Administrasi Jakarta Timur, JI 68296"
993,cus87812350,Hani Pudjiastuti,1983-07-01,+62 (032) 616-2645,"Jalan Kutai No. 365
Pematangsiantar, Kepulauan Riau 29383"
994,cus37027674,Harsaya Rajata,1989-12-22,+62-321-825-8116,"Gg. Cihampelas No. 205
Parepare, JT 53184"
995,cus91896674,Jane Hakim,1984-03-10,+62 (565) 876-5559,"Jl. Pasirkoja No. 3
Cilegon, Kepulauan Riau 13824"
996,cus97232797,Wadi Lazuardi,1992-06-28,0834838922,"Jl. Ronggowarsito No. 375
Jambi, BT 18834"
997,cus53278470,Lurhur Prabowo,1994-12-20,(015) 434-7616,"Gang Tebet Barat Dalam No. 0
Madiun, NT 67380"
998,cus56604917,Emong Sihotang,1984-05-15,+62 (560) 202 3529,"Gg. M.H Thamrin No. 91
Binjai, Aceh 04870"
999,cus61637627,Siti Rahmawati,1999-09-10,+62-0396-853-6242,"Gg. Monginsidi No. 90
Padang, Kalimantan Selatan 74065"
